# svm train "WikiCoref" (training examples: 904 positive / 2164 negative)
0;1 1:1 2:1 3:0.34 4:0 5:0.0 6:0 7:1 8:0 9:0 10:0.01 11:1 12:0 13:0 14:0 15:0 16:1 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:1 25:0 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0.03440602 35:4.153456E-7 36:0.0040007 37:4.9816776E-8 38:0.92143625 39:9.050406E-7 40:0.04018203 41:4.8217134E-7
0;1 1:0 2:1 3:0.02 4:0 5:0.0 6:0 7:1 8:1 9:0 10:0.15 11:1 12:0 13:0 14:0 15:1 16:1 17:0 18:1 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0.33333334 35:0.055555556 36:0.33333334 37:0.055555556 38:0.33333334 39:0.055555556 40:0.6666667 41:0.055555556
0;1 1:1 2:1 3:0.26 4:0 5:0.0 6:0 7:1 8:1 9:0 10:0.01 11:1 12:0 13:0 14:0 15:0 16:1 17:0 18:0 19:1 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0.9252542 35:1.1721637E-6 36:0.006881356 37:1.1582859E-7 38:0.04518644 39:7.3125244E-7 40:0.022711864 41:3.7619762E-7
0;1 1:0 2:1 3:0.28 4:0 5:0.0 6:0 7:1 8:1 9:0 10:0.02 11:1 12:0 13:0 14:0 15:0 16:1 17:1 18:1 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:0 34:0.03248441 35:8.165542E-6 36:0.7554574 37:4.799728E-5 38:0.17827442 39:3.8059927E-5 40:0.034303535 41:8.606599E-6
0;1 1:1 2:0 3:0.06 4:1 5:0.02 6:0 7:1 8:1 9:0 10:0.02 11:0 12:0 13:0 14:1 15:0 16:1 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:1 34:0.045614034 35:1.5221466E-4 36:0.8807018 37:3.6736423E-4 38:0.06666667 39:2.1756021E-4 40:0.014035088 41:4.838498E-5
0;1 1:0 2:1 3:0.1 4:0 5:0.0 6:0 7:1 8:1 9:0 10:0.02 11:1 12:0 13:0 14:1 15:0 16:1 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:1 34:0.051282052 35:9.577205E-5 36:0.8954635 37:1.8426891E-4 38:0.037475344 39:7.1005794E-5 40:0.019723866 41:3.8060698E-5
0;1 1:1 2:1 3:0.16 4:0 5:0.0 6:0 7:1 8:1 9:0 10:0.02 11:0 12:0 13:0 14:1 15:0 16:1 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:1 34:0.045614034 35:1.5221466E-4 36:0.8807018 37:3.6736423E-4 38:0.06666667 39:2.1756021E-4 40:0.014035088 41:4.838498E-5
0;1 1:0 2:1 3:0.34 4:0 5:0.0 6:0 7:1 8:1 9:0 10:0.03 11:0 12:0 13:0 14:0 15:0 16:1 17:0 18:0 19:1 20:0 21:0 22:0 23:0 24:1 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0.040148064 35:4.7706897E-7 36:0.0070441714 37:8.659088E-8 38:0.9126721 39:9.866887E-7 40:0.040160444 41:4.772099E-7
0;1 1:0 2:1 3:0.14 4:0 5:0.0 6:0 7:1 8:1 9:0 10:0.09 11:1 12:0 13:0 14:1 15:0 16:1 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:1 34:0.9446416 35:3.708784E-5 36:0.018452803 37:1.28456E-5 38:0.02200142 39:1.5260535E-5 40:0.016323633 41:1.1388065E-5
0;1 1:1 2:1 3:0.1 4:0 5:0.0 6:0 7:1 8:1 9:0 10:0.01 11:0 12:0 13:0 14:0 15:0 16:1 17:1 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0.52462435 35:1.0404407E-4 36:0.25166944 37:7.856985E-5 38:0.1769616 39:6.0761864E-5 40:0.0475793 41:1.8905093E-5
